id,node_id,position 
384397465,3876968473,9
384397465,3876968472,10
384397465,3876968467,11
384397465,3876968465,12
384397465,3876968466,13
384397465,3876968463,14
384397465,3876968464,15
384400033,3876985970,0
384400033,3876984747,1
384400033,3876984753,2
384400033,3876984756,3
384400033,3876985966,4
384400033,3876985971,5
384400033,3876985984,6
384400033,3876986012,7
384400033,3876985993,8
384400033,3876985989,9
384400033,3876985970,10
384401005,3876994244,0
384401005,3876994247,1
384401005,3876994249,2
384401005,3876994250,3
384401005,3876994248,4
384401005,3876994245,5
384401005,3876994243,6
384401005,3876994239,7
384401005,3876994244,8
384401983,3877001102,0
384401983,3877001113,1
384401983,3877001065,2
384401983,3877001053,3
384401983,3877001102,4
384402102,3877000591,0
384402102,3877000607,1
384402102,3877000590,2
384402102,3877000579,3
384402102,3877000578,4
384402102,3877000563,5
384402102,3877000591,6
384403506,3877013154,0
384403506,3877013129,1
384403506,3877013131,2
384403506,3877013135,3
384403506,3877013136,4
384403506,3877013139,5
384403506,3877013141,6
384403506,3877013146,7
384403506,3877013150,8
384403506,3877013149,9
384403506,3877013155,10
384403506,3877013154,11
384405476,3877040105,0
384405476,3877040103,1
384405476,3877040102,2
384405476,3877040100,3
384405476,3877040094,4
384405476,3877040096,5
384405476,3877040104,6
384405476,3877040105,7
384408494,3926555857,0
384408494,3877046568,1
384408494,3877046567,2
384408494,3877046569,3
384408494,3877046559,4
384408494,3877046355,5
384408494,3877046560,6
384408494,3877046557,7
384408494,3926555857,8
384410418,3877062782,0
384410418,3877062784,1
384410418,3877062785,2
384410418,3877062786,3
384410418,3877062787,4
384410418,3877062783,5
384410418,3914015598,6
384410418,3914015597,7
384410418,3914015596,8
384410418,3914015593,9
384410418,3914015595,10
384410418,3914015591,11
384410418,3914015588,12
384410418,3914015592,13
384410418,3914015590,14
384410418,3914015594,15
384410418,3877062782,16
384411650,3877068921,0
384411650,3877068909,1
384411650,3877068889,2
384411650,3877068902,3
384411650,3877068921,4
384413983,3877083884,0
384413983,3877083886,1
384413983,3877083916,2
384413983,3877083913,3
384413983,3877083910,4
384413983,3877083908,5
384413983,3877083884,6
384415927,3877099889,0
384415927,3877099880,1
384415927,3877099873,2
384415927,3877099882,3
384415927,3877099889,4
384417183,3877110077,0
384417183,3877110079,1
384417183,3877110058,2
384417183,3877110052,3
384417183,3877110077,4
384417289,3877110488,0
384417289,3877110498,1
384417289,3877110481,2
384417289,3877110468,3
384417289,3877110488,4
384417406,3877110036,0
384417406,3877110039,1
384417406,3877110026,2
384417406,3877110021,3
384417406,3877110036,4
384420831,3877131448,0
384420831,3877131449,1
384420831,3877131453,2
384420831,3877131442,3
384420831,3877131437,4
384420831,3877131440,5
384420831,3877131434,6
384420831,3877131443,7
384420831,3877131448,8
384421073,3877132695,0
384421073,3877132693,1
384421073,3877132613,2
384421073,3877132617,3
384421073,3877132573,4
384421073,3877132575,5
384421073,3877132695,6
384422515,3877148011,0
384422515,3877148015,1
384422515,3877148013,2
384422515,3877148016,3
384422515,3877148010,4
384422515,3877148003,5
384422515,3877148007,6
384422515,3877148004,7
384422515,3877148011,8
384423753,3877158018,0
384423753,3877158024,1
384423753,3877158015,2
384423753,3877158009,3
384423753,3877158018,4
384423856,3877156944,0
384423856,3877156941,1
384423856,3877156940,2
384423856,3877156942,3
384423856,3877156944,4
384425241,3877170202,0
384425241,3877170189,1
384425241,3877170201,2
384425241,3877170278,3
384425241,3877170280,4
384425241,3877170233,5
384425241,3877170218,6
384425241,3877170208,7
384425241,3877170175,8
384425241,3877170172,9
384425241,3877170168,10
384425241,3877170166,11
384425241,3877170161,12
384425241,3877170188,13
384425241,3914009158,14
384425241,3877170202,15
384426136,3877179230,0
384426136,3877179235,1
384426136,3877179233,2
384426136,3877179237,3
384426136,3877179241,4
384426136,3877179239,5
384426136,3877179240,6
384426136,3877179238,7
384426136,3877179230,8
384427780,3877199968,0
384427780,3877199966,1
384427780,3877190355,2
384427780,3877190356,3
384427780,3877199968,4
384724029,3880824018,0
384724029,3880824025,1
384831210,3881853068,0
384831210,3881853034,1
384831210,3881853047,2
384831210,3881853052,3
384831210,3881853057,4
384831210,3881853062,5
384831210,3881853060,6
384831210,3881853075,7
384831210,3881853068,8
384835812,3881904441,0
384835812,3881907157,1
384835812,3881904454,2
384835812,3881907158,3
384835812,3881904455,4
384835812,3881904445,5
384835812,3881904444,6
384835812,3881904450,7
384835812,3881904446,8
384835812,3881904434,9
384835812,3881904441,10
384837213,3881921029,0
384837213,3881921040,1
384837213,3881921033,2
384837213,3881921009,3
384837213,3881921012,4
384837213,3881921000,5
384837213,3881921008,6
384837213,3881921036,7
384837213,3881921029,8
384838223,3881931034,0
384838223,3881931965,1
384838223,3881931964,2
384838223,3881931979,3
384838223,3881931961,4
384838223,3881931030,5
384838223,3881931034,6
384840254,3881948891,0
384840254,3881948892,1
384840254,3881948890,2
384840254,3881948889,3
384840254,3881948885,4
384840254,3881948886,5
384840254,3881948882,6
384840254,3881948881,7
384840254,3881948879,8
384840254,3881948880,9
384840254,3881948871,10
384840254,3881948869,11
384840254,3881948877,12
384840254,3881948876,13
384840254,3881948883,14
384840254,3881948884,15
384840254,3881948887,16
384840254,3881948888,17
384840254,3881948891,18
384841475,3881959284,0
384841475,3881959282,1
384841475,3881959269,2
384841475,3881959265,3
384841475,3881959231,4
384841475,3881959232,5
384841475,3881959284,6
384843881,3881989480,0
384843881,3881989471,1
384843881,3881989477,2
384843881,3881989473,3
384843881,3881989479,4
384843881,3881989476,5
384843881,3881989482,6
384843881,3881989488,7
384843881,3881989486,8
384843881,3881989487,9
384843881,3881989480,10
384845225,3882005060,0
384845225,3882005107,1
384845225,3882005100,2
384845225,3881999552,3
384845225,3882005060,4
384851484,3882060838,0
384851484,3882060836,1
384851484,3882060825,2
384851484,3882060826,3
384851484,3882060822,4
384851484,3882060823,5
384851484,3882060838,6
384855126,3882101996,0
384855126,3882101997,1
384855126,3882101984,2
384855126,3882101983,3
384855126,3882101969,4
384855126,3882101970,5
384855126,3882101345,6
384855126,3882101346,7
384855126,3882101335,8
384855126,3882101336,9
384855126,3882101293,10
384855126,3882101290,11
384855126,3882101323,12
384855126,3882101322,13
384855126,3882101327,14
384855126,3882101326,15
384855126,3882101996,16
384857536,3882122503,0
384857536,3882122523,1
384857536,3882122533,2
384857536,3882122662,3
384857536,3882122531,4
384857536,3882122517,5
384857536,3882122492,6
384857536,3882122469,7
384857536,3882122503,8
384859171,3882152284,0
384859171,3882152325,1
384859171,3882152327,2
384859171,3882152402,3
384859171,3882152404,4
384859171,3882152322,5
384859171,3882152321,6
384859171,3882152288,7
384859171,3882152284,8
384864720,3882190730,0
384864720,3882190729,1
384864720,3882190741,2
384864720,3882190736,3
384864720,3882190742,4
384864720,3882190737,5
384864720,3882190723,6
384864720,3882190726,7
384864720,3882190730,8
384872883,3882274961,0
384872883,3882274964,1
384872883,3882274852,2
384872883,3882274848,3
384872883,3882274838,4
384872883,3882274832,5
384872883,3882274842,6
384872883,3882274844,7
384872883,3882274850,8
384872883,3882274957,9
384872883,3882274961,10
384875720,3882291957,0
384875720,3882291895,1
384875720,3882291878,2
384875720,3882291862,3
384875720,3882291847,4
384875720,3882291853,5
384875720,3882291840,6
384875720,3882291803,7
384875720,3882291793,8
384875720,3882291835,9
384875720,3882291838,10
384875720,3882291861,11
384875720,3882291889,12
384875720,3882291883,13
384875720,3882291904,14
384875720,3882291939,15
384875720,3882291957,16
384876918,3882317638,0
384876918,3882317661,1
384876918,3882317658,2
384876918,3882317657,3
384876918,3882317653,4
384876918,3882317648,5
384876918,3882317632,6
384876918,3882317638,7
384879143,3882339340,0
384879143,3882339341,1
384879143,3882339343,2
384879143,3882339345,3
384879143,3882339326,4
384879143,3882339318,5
384879143,3882339340,6
384881027,3882357380,0
384881027,3882357377,1
384881027,3882357373,2
384881027,3882357376,3
384881027,3882357380,4
384883097,3882394892,0
384883097,3882394894,1
384883097,3882394891,2
384883097,3882394889,3
384883097,3882394892,4
384884395,3882400971,0
384884395,3882400974,1
384884395,3882400977,2
384884395,3882400987,3
384884395,3882400969,4
384884395,3882400963,5
384884395,3882400971,6
384887762,3882437211,0
384887762,3882437201,1
384887762,3882437197,2
384887762,3882437196,3
384887762,3882437194,4
384887762,3882437195,5
384887762,3882437192,6
384887762,3882437200,7
384887762,3882437203,8
384887762,3882437208,9
384887762,3882437211,10
384890298,3882460799,0
384890298,3882460805,1
384890298,3882460802,2
384890298,3882460806,3
384890298,3882460800,4
384890298,3882460793,5
384890298,3882460797,6
384890298,3882460796,7
384890298,3882460799,8
384892901,3882486212,0
384892901,3882486464,1
384892901,3882486468,2
384892901,3882486255,3
384892901,3882486254,4
384892901,3882486220,5
384892901,3882486219,6
384892901,3882486215,7
384892901,3882486212,8
384894660,3882506094,0
384894660,3882506097,1
384894660,3882506082,2
384894660,3882506085,3
384894660,3882506079,4
384894660,3882506078,5
384894660,3882506081,6
384894660,3882506080,7
384894660,3882506094,8
384898693,3882545874,0
384898693,3882545875,1
384898693,3882545896,2
384898693,3882545897,3
384898693,3882545827,4
384898693,3882545826,5
384898693,3882545849,6
384898693,3882545848,7
384898693,3882545820,8
384898693,3882545818,9
384898693,3882545874,10
384899771,3882554098,0
384899771,3882554105,1
384899771,3882554099,2
384899771,3882554097,3
384899771,3882554094,4
384899771,3882554090,5
384899771,3882554098,6
384901547,3882583303,0
384901547,3882583319,1
384901547,3882583316,2
384901547,3882583320,3
384901547,3882583314,4
384901547,3882583321,5
384901547,3882583322,6
384901547,3882583323,7
384901547,3882583310,8
384901547,3882583311,9
384901547,3882583301,10
384901547,3882583300,11
384901547,3882583294,12
384901547,3882583282,13
384901547,3882583281,14
384901547,3882583275,15
384901547,3882583259,16
384901547,3882583292,17
384901547,3882583285,18
384901547,3882583303,19
384979583,3883321406,0
384979583,3883321401,1
384979583,3883321391,2
384979583,3883321398,3
384979583,3883321395,4
384979583,3883321402,5
384979583,3883321406,6
384982300,3883345273,0
384982300,3883345272,1
384982300,3883345462,2
384982300,3883345466,3
384982300,3883345467,4
384982300,3883345461,5
384982300,3883345273,6
384984621,3883364806,0
384984621,3883364807,1
384984621,3883364776,2
384984621,3883364775,3
384984621,3883364771,4
384984621,3883364770,5
384984621,3883364806,6
384986157,3883378708,0
384986157,3883378712,1
384986157,3883378709,2
384986157,3883378710,3
384986157,3883378707,4
384986157,3883378706,5
384986157,3883378705,6
384986157,3883378703,7
384986157,3883378708,8
384990780,3883421843,0
384990780,3883421901,1
384990780,3883421886,2
384990780,3883421855,3
384990780,3883421862,4
384990780,3883421834,5
384990780,3883421843,6
384991802,3883429038,0
384991802,3883429039,1
384991802,3883429040,2
384991802,3883429036,3
384991802,3883429035,4
384991802,3883429037,5
384991802,3883429038,6
384994672,3883453424,0
384994672,3883453447,1
384994672,3883453448,2
384994672,3883453449,3
384994672,3883453450,4
384994672,3883453451,5
384994672,3883453439,6
384994672,3883453440,7
384994672,3883453430,8
384994672,3883453429,9
384994672,3883453434,10
384994672,3883453433,11
384994672,3883453428,12
384994672,3883453425,13
384994672,3883453424,14
384995633,3883461449,0
384995633,3883461460,1
384995633,3883461434,2
384995633,3883461429,3
384995633,3883461402,4
384995633,3883461394,5
384995633,3883461449,6
384997003,3883495928,0
384997003,3883495922,1
384997003,3883495921,2
384997003,3883495917,3
384997003,3883495915,4
384997003,3883495913,5
384997003,3883495911,6
384997003,3883495918,7
384997003,3883495928,8
385003284,3883548354,0
385003284,3883548355,1
385003284,3883548352,2
385003284,3883548353,3
385003284,3883548351,4
385003284,3883548350,5
385003284,3883548354,6
385005247,3883566109,0
385005247,3883566117,1
385005247,3883566114,2
385005247,3883566107,3
385005247,3883566109,4
385008099,3883597287,0
385008099,3883597288,1
385008099,3883597292,2
385008099,3883597306,3
385008099,3883597302,4
385008099,3883597298,5
385008099,3883597295,6
385008099,3883597280,7
385008099,3883597287,8
385009906,3883613981,0
385009906,3883613982,1
385009906,3883613986,2
385009906,3883613989,3
385009906,3883613993,4
385009906,3883614024,5
385009906,3883614025,6
385009906,3883614019,7
385009906,3883613994,8
385009906,3883613990,9
385009906,3883613987,10
385009906,3883613980,11
385009906,3883613981,12
385011095,3883629184,0
385011095,3883629172,1
385011095,3883629176,2
385011095,3883629181,3
385011095,3883629179,4
385011095,3883629182,5
385011095,3883629183,6
385011095,3883629185,7
385011095,3883629184,8
385013173,3883687033,0
385013173,3883687037,1
385013173,3883687038,2
385013173,3883687042,3
385013173,3883687039,4
385013173,3883687040,5
385013173,3883687044,6
385013173,3883687048,7
385013173,3883687036,8
385013173,3883687030,9
385013173,3883687024,10
385013173,3883687019,11
385013173,3883687033,12
385021372,3883723300,0
385021372,3883723301,1
385021372,3883723302,2
385021372,3883723305,3
385021372,3883723303,4
385021372,3883723309,5
385021372,3883723304,6
385021372,3883723298,7
385021372,3883723295,8
385021372,3883723291,9
385021372,3883723294,10
385021372,3883723289,11
385021372,3883723300,12
385024194,3883760007,0
385024194,3883760019,1
385024194,3883760012,2
385024194,3883760011,3
385024194,3883760006,4
385024194,3883760002,5
385024194,3883760001,6
385024194,3883759999,7
385024194,3883760004,8
385024194,3883760003,9
385024194,3883760007,10
385028303,3883798089,0
385028303,3883798091,1
385028303,3883798084,2
385028303,3883798083,3
385028303,3883798078,4
385028303,3883798077,5
385028303,3883798080,6
385028303,3883798079,7
385028303,3883798082,8
385028303,3883798081,9
385028303,3883798085,10
385028303,3883798086,11
385028303,3883798089,12
385032062,3883839929,0
385032062,3883839933,1
385032062,3883839931,2
385032062,3883839928,3
385032062,3883839924,4
385032062,3883839929,5
385032830,3883848375,0
385032830,3883848378,1
385032830,3883848384,2
385032830,3883848379,3
385032830,3883848373,4
385032830,3883848368,5
385032830,3883848366,6
385032830,3883848367,7
385032830,3883848375,8
385034417,3883874470,0
385034417,3883874479,1
385034417,3883874478,2
385034417,3883874469,3
385034417,3883874470,4
385035398,3883882335,0
385035398,3883882341,1
385035398,3883882340,2
385035398,3883882338,3
385035398,3883882336,4
385035398,3883882337,5
385035398,3883882333,6
385035398,3883882326,7
385035398,3883882335,8
385036857,3883897020,0
385036857,3883897022,1
385036857,3883897019,2
385036857,3883897017,3
385036857,3883897014,4
385036857,3883897003,5
385036857,3883897020,6
385038052,3883927223,0
385038052,3883927228,1
385038052,3883927231,2
385038052,3883927232,3
385038052,3883927229,4
385038052,3883927230,5
385038052,3883927224,6
385038052,3883927223,7
385039635,3883939835,0
385039635,3883939840,1
385039635,3883939841,2
385039635,3883939839,3
385039635,3883939838,4
385039635,3883939837,5
385039635,3883939835,6
385042906,3883975609,0
385042906,3883975612,1
385042906,3883975610,2
385042906,3883975614,3
385042906,3883975607,4
385042906,3883975604,5
385042906,3883975606,6
385042906,3883975600,7
385042906,3883975605,8
385042906,3883975602,9
385042906,3883975609,10
385045272,3884001308,0
385045272,3884001304,1
385045272,3884001300,2
385045272,3884001293,3
385045272,3884001285,4
385045272,3884001288,5
385045272,3884001287,6
385045272,3884001302,7
385045272,3884001312,8
385045272,3884001316,9
385045272,3884001319,10
385045272,3884001315,11
385045272,3884001308,12
385047060,3884021076,0
385047060,3884021093,1
385047060,3884021087,2
385047060,3884021085,3
385047060,3884021074,4
385047060,3884021059,5
385047060,3884021076,6
385049377,3884039950,0
385049377,3884039949,1
385049377,3884044157,2
385049377,3884044158,3
385049377,3884039944,4
385049377,3884039943,5
385049377,3884039930,6
385049377,3884039929,7
385049377,3884039927,8
385049377,3884039928,9
385049377,3884039920,10
385049377,3884039919,11
385049377,3884039950,12
385050389,3884056443,0
385050389,3884056442,1
385050389,3884056456,2
385050389,3884056455,3
385050389,3884056494,4
385050389,3884056496,5
385050389,3884056484,6
385050389,3884056485,7
385050389,3884056443,8
385201047,3885575200,0
385201047,3885575194,1
385201047,3885575196,2
385201047,3885575193,3
385201047,3885575191,4
385201047,3885575189,5
385201047,3885575183,6
385201047,3885575182,7
385201047,3885575175,8
385201047,3885575186,9
385201047,3885575200,10
385205214,3885607887,0
385205214,3885607891,1
385205214,3885607889,2
385205214,3885607893,3
385205214,3885607894,4
385205214,3885607896,5
385205214,3885607886,6
385205214,3885607875,7
385205214,3885607878,8
385205214,3885607877,9
385205214,3885607883,10
385205214,3885607884,11
385205214,3885607887,12
385208863,3885650282,0
385208863,3885650285,1
385208863,3885650289,2
385208863,3885650284,3
385208863,3885650281,4
385208863,3885650272,5
385208863,3885650264,6
385208863,3885650280,7
385208863,3885650282,8
385248823,3886036431,0
385248823,3886036437,1
385248823,3886036427,2
385248823,3886036436,3
385248823,3886036420,4
385248823,3886036397,5
385248823,3886036431,6
385253679,3886087502,0
385253679,3886087480,1
385253679,3886087466,2
385253679,3886087463,3
385253679,3886087452,4
385253679,3886087476,5
385253679,3886087502,6
385256921,3886117359,0
385256921,3886117245,1
385256921,3886117241,2
385256921,3886117242,3
385256921,3886117235,4
385256921,3886117247,5
385256921,3886117250,6
385256921,3886117248,7
385256921,3886117251,8
385256921,3886117249,9
385256921,3886117253,10
385256921,3886117255,11
385256921,3886117359,12
385262605,3886169459,0
385262605,3886169460,1
385262605,3886184938,2
385262605,3886184939,3
385262605,3886184933,4
385262605,3886184934,5
385262605,3886184924,6
385262605,3886184925,7
385262605,3886169433,8
385262605,3886169432,9
385262605,3886184941,10
385262605,3886184940,11
385262605,3886169459,12
385262830,3886170776,0
385262830,3886170652,1
385262830,3886170606,2
385262830,3886170630,3
385262830,3886170642,4
385262830,3886170640,5
385262830,3886170645,6
385262830,3886170647,7
385262830,3886170650,8
385262830,3886170760,9
385262830,3886170776,10
385263888,3886177772,0
385263888,3886177768,1
385263888,3886177763,2
385263888,3886177767,3
385263888,3886177766,4
385263888,3886177771,5
385263888,3886177777,6
385263888,3886177773,7
385263888,3886177772,8
385266677,3886204775,0
385266677,3886204766,1
385266677,3886204757,2
385266677,3886204769,3
385266677,3886204775,4
385267867,3886218754,0
385267867,3886220959,1
385267867,3886218756,2
385267867,3886220957,3
385267867,3886220960,4
385267867,3886220961,5
385267867,3886218755,6
385267867,3886218751,7
385267867,3886218753,8
385267867,3886218749,9
385267867,3886218754,10
385273076,3886251539,0
385273076,3886251544,1
385273076,3886251542,2
385273076,3886251536,3
385273076,3886251539,4
385273877,3886257274,0
385273877,3886257296,1
385273877,3886270814,2
385273877,3886270812,3
385273877,3886270809,4
385273877,3886270811,5
385273877,3886270807,6
385273877,3886270805,7
385273877,3886270802,8
385273877,3886270801,9
385273877,3886257285,10
385273877,3886257262,11
385273877,3886257274,12
385274007,3886257755,0
385274007,3886257758,1
385274007,3886257757,2
385274007,3886257752,3
385274007,3886257755,4
385275134,3886269559,0
385275134,3886269562,1
385275134,3886269560,2
385275134,3886269557,3
385275134,3886269559,4
385276314,3886280647,0
385276314,3886280649,1
385276314,3886280650,2
385276314,3886280648,3
385276314,3886280647,4
385278099,3886299670,0
385278099,3886299660,1
385278099,3886299664,2
385278099,3886299659,3
385278099,3886299655,4
385278099,3886299656,5
385278099,3886299649,6
385278099,3886299652,7
385278099,3886299651,8
385278099,3886299653,9
385278099,3886299654,10
385278099,3886299658,11
385278099,3886299657,12
385278099,3886299661,13
385278099,3886299666,14
385278099,3886299665,15
385278099,3886299670,16
385279118,3886307378,0
385279118,3886307384,1
385279118,3886307383,2
385279118,3886307382,3
385279118,3886307380,4
385279118,3886307379,5
385279118,3886307372,6
385279118,3886307374,7
385279118,3886307375,8
385279118,3886307378,9
385280390,3886332558,0
385280390,3886328441,1
385280390,3886328435,2
385280390,3886328453,3
385280390,3886332558,4
385286725,3886370305,0
385286725,3886370311,1
385286725,3886370304,2
385286725,3886370299,3
385286725,3886370305,4
385287311,3886375613,0
385287311,3886375617,1
385287311,3886375615,2
385287311,3886375616,3
385287311,3886375612,4
385287311,3886375608,5
385287311,3886375613,6
385292808,3886415407,0
385292808,3886415408,1
385292808,3886415406,2
385292808,3886415405,3
385292808,3886415404,4
385292808,3886415403,5
385292808,3886415407,6
385295764,3886442818,0
385295764,3886442819,1
385295764,3886442817,2
385295764,3886442816,3
385295764,3886442818,4
385296574,3886450273,0
385296574,3886450277,1
385296574,3886450249,2
385296574,3886450243,3
385296574,3886450273,4
385299063,3886468750,0
385299063,3886474664,1
385299063,3886474667,2
385299063,3886474663,3
385299063,3886474666,4
385299063,3886468754,5
385299063,3886468750,6
385300219,3886493619,0
385300219,3886493618,1
385300219,3886493592,2
385300219,3886493593,3
385300219,3886493619,4
385301743,3886499449,0
385301743,3886499454,1
385301743,3886499452,2
385301743,3886499461,3
385301743,3886499455,4
385301743,3886499467,5
385301743,3886499463,6
385301743,3886499466,7
385301743,3886499453,8
385301743,3886499459,9
385301743,3886499451,10
385301743,3886499457,11
385301743,3886499446,12
385301743,3886499444,13
385301743,3886499440,14
385301743,3886499434,15
385301743,3886499436,16
385301743,3886499431,17
385301743,3886499433,18
385301743,3886499430,19
385301743,3886499427,20
385301743,3886499429,21
385301743,3886499422,22
385301743,3886499423,23
385301743,3886499408,24
385301743,3886499404,25
385301743,3886499413,26
385301743,3886499412,27
385301743,3886499418,28
385301743,3886499419,29
385301743,3886499428,30
385301743,3886499424,31
385301743,3886499449,32
385303523,3886520897,0
385303523,3886520875,1
385303523,3886520863,2
385303523,3886520884,3
385303523,3886520897,4
385305280,3886542199,0
385305280,3886542226,1
385305280,3886542224,2
385305280,3886542227,3
385305280,3886542225,4
385305280,3886542182,5
385305280,3886542185,6
385305280,3886542197,7
385305280,3886542199,8
385308033,3886568281,0
385308033,3886568303,1
385308033,3886568305,2
385308033,3886568304,3
385308033,3886568283,4
385308033,3886568282,5
385308033,3886568281,6
385310182,3886590085,0
385310182,3886590086,1
385310182,3886589954,2
385310182,3886589953,3
385310182,3886590085,4
385310344,3886590844,0
385310344,3918187380,1
385310344,3918187381,2
385310344,3886590819,3
385310344,3886590824,4
385310344,3886590848,5
385310344,3886590844,6
385312463,3886621022,0
385312463,3886621026,1
385312463,3886621028,2
385312463,3886621029,3
385312463,3886621025,4
385312463,3886621023,5
385312463,3886621022,6
385313942,3886635033,0
385313942,3886635035,1
385313942,3886635034,2
385313942,3886635041,3
385313942,3886635040,4
385313942,3886635039,5
385313942,3886635038,6
385313942,3886635037,7
385313942,3886635036,8
385313942,3886635030,9
385313942,3886635031,10
385313942,3886635028,11
385313942,3886635029,12
385313942,3886635032,13
385313942,3886635033,14
385316256,3902589074,0
385316256,3902589084,1
385316256,3902589086,2
385316256,3886655025,3
385316256,3886655026,4
385316256,3902589096,5
385316256,3886655029,6
385316256,3886655027,7
385316256,3902589094,8
385316256,3902589088,9
385316256,3886655024,10
385316256,3886655022,11
385316256,3886655021,12
385316256,3886655020,13
385316256,3886655019,14
385316256,3902589069,15
385316256,3902589074,16
385321855,3886709007,0
385321855,3886709113,1
385321855,3886709112,2
385321855,3886709006,3
385321855,3886709007,4
385329429,3886773945,0
385329429,3886773936,1
385329429,3886773923,2
385329429,3886773924,3
385329429,3886773921,4
385329429,3886773925,5
385329429,3886773930,6
385329429,3886773927,7
385329429,3886773935,8
385329429,3886773939,9
385329429,3886773945,10
385331821,3886800879,0
385331821,3886800498,1
385331821,3886800495,2
385331821,3886800878,3
385331821,3886800879,4
385411919,3887588351,0
385411919,3887588342,1
385411919,3887588325,2
385411919,3887588326,3
385411919,3887588322,4
385411919,3887588327,5
385411919,3887588351,6
385415435,3887622011,0
385415435,3887622014,1
385415435,3887622012,2
385415435,3887622010,3
385415435,3887622009,4
385415435,3887622002,5
385415435,3887622004,6
385415435,3887622013,7
385415435,3887622011,8
385416248,3887627873,0
385416248,3887627896,1
385416248,3887627875,2
385416248,3887627861,3
385416248,3887627857,4
385416248,3887627852,5
385416248,3887627867,6
385416248,3887627855,7
385416248,3887627873,8
385419469,3887663173,0
385419469,3887663175,1
385419469,3887663202,2
385419469,3887663200,3
385419469,3887663195,4
385419469,3887663194,5
385419469,3887663198,6
385419469,3887663196,7
385419469,3887663167,8
385419469,3887663169,9
385419469,3887663138,10
385419469,3887663140,11
385419469,3887663173,12
385419569,3887663334,0
385419569,3887663343,1
385419569,3887663290,2
385419569,3887663289,3
385419569,3887663308,4
385419569,3887663303,5
385419569,3887663315,6
385419569,3887663312,7
385419569,3887663334,8
385422349,3887685636,0
385422349,3887685639,1
385422349,3887685634,2
385422349,3887685635,3
385422349,3887685636,4
385424615,3887709000,0
385424615,3887708996,1
385424615,3887708979,2
385424615,3887708983,3
385424615,3887709000,4
385427453,3887736101,0
385427453,3887736104,1
385427453,3887736093,2
385427453,3887736090,3
385427453,3887736092,4
385427453,3887736087,5
385427453,3887736101,6
385428859,3887748746,0
385428859,3887748749,1
385428859,3887748748,2
385428859,3887748750,3
385428859,3887748744,4
385428859,3887748739,5
385428859,3887748740,6
385428859,3887748738,7
385428859,3887748741,8
385428859,3887748742,9
385428859,3887748743,10
385428859,3887748745,11
385428859,3887748746,12
385431027,3887770052,0
385431027,3887770053,1
385431027,3887770040,2
385431027,3887770037,3
385431027,3887770047,4
385431027,3887770048,5
385431027,3887770052,6
385433118,3887797737,0
385433118,3887797744,1
385433118,3887797743,2
385433118,3887797752,3
385433118,3887797754,4
385433118,3887797746,5
385433118,3887797745,6
385433118,3887797738,7
385433118,3887797737,8
385436371,3887824074,0
385436371,3887824042,1
385436371,3887824012,2
385436371,3887824024,3
385436371,3887823981,4
385436371,3887824058,5
385436371,3887824067,6
385436371,3887824063,7
385436371,3887824072,8
385436371,3887824070,9
385436371,3887824074,10
385437656,3887833232,0
385437656,3887833223,1
385437656,3887833220,2
385437656,3887833221,3
385437656,3887833219,4
385437656,3887833222,5
385437656,3887833228,6
385437656,3887833224,7
385437656,3887833226,8
385437656,3887833227,9
385437656,3887833232,10
385438481,3887849163,0
385438481,3887849180,1
385438481,3887861611,2
385438481,3887861613,3
385438481,3887849148,4
385438481,3887849129,5
385438481,3887861599,6
385438481,3887861602,7
385438481,3887861608,8
385438481,3887861606,9
385438481,3887861610,10
385438481,3887861609,11
385438481,3887849163,12
385441182,3887872240,0
385441182,3887872221,1
385441182,3887872217,2
385441182,3887872220,3
385441182,3887872216,4
385441182,3887872227,5
385441182,3887872226,6
385441182,3887872236,7
385441182,3887872239,8
385441182,3887872237,9
385441182,3887872238,10
385441182,3887872235,11
385441182,3887872240,12
385442231,3887886134,0
385442231,3887886148,1
385442231,3887886154,2
385442231,3887886164,3
385442231,3887886159,4
385442231,3887886171,5
385442231,3887886181,6
385442231,3887886149,7
385442231,3887886138,8
385442231,3887886134,9
385443934,3887900734,0
385443934,3887900732,1
385443934,3887900724,2
385443934,3887900726,3
385443934,3887900734,4
385446108,3887924078,0
385446108,3887923892,1
385446108,3887923902,2
385446108,3887924074,3
385446108,3887924080,4
385446108,3887924078,5
385446241,3887924359,0
385446241,3887924360,1
385446241,3887924358,2
385446241,3887924357,3
385446241,3887924359,4
385460018,3888084211,0
385460018,3888084215,1
385460018,3888084225,2
385460018,3888084216,3
385460018,3888084207,4
385460018,3888084204,5
385460018,3888084203,6
385460018,3888084200,7
385460018,3888084190,8
385460018,3888084201,9
385460018,3888084202,10
385460018,3888084209,11
385460018,3888084211,12
385472716,3888192723,0
385472716,3888192726,1
385472716,3888192729,2
385472716,3888192731,3
385472716,3888192718,4
385472716,3888192719,5
385472716,3888192697,6
385472716,3888192696,7
385472716,3888192701,8
385472716,3888192700,9
385472716,3888192723,10
385475771,3888215813,0
385475771,3888215965,1
385475771,3888215990,2
385475771,3888215973,3
385475771,3888215979,4
385475771,3888215957,5
385475771,3888215847,6
385475771,3888215842,7
385475771,3888215837,8
385475771,3888215830,9
385475771,3888215813,10
385475978,3888215790,0
385475978,3888215763,1
385475978,3888215629,2
385475978,3888215631,3
385475978,3888215598,4
385475978,3888215596,5
385475978,3888215625,6
