id,user,uid,version,changeset,timestamp
10606124,TheDutchMan13,1330847,3,49373876,2017-06-08T17:30:47Z
10606144,TheDutchMan13,1330847,3,49373876,2017-06-08T17:30:50Z
10606159,TheDutchMan13,1330847,2,49373876,2017-06-08T17:30:52Z
10606181,TheDutchMan13,1330847,3,49373876,2017-06-08T17:30:55Z
10606209,TheDutchMan13,1330847,2,49373876,2017-06-08T17:30:59Z
10606219,TheDutchMan13,1330847,3,49373876,2017-06-08T17:31:01Z
10606233,TheDutchMan13,1330847,3,49373876,2017-06-08T17:31:03Z
10606242,TheDutchMan13,1330847,3,49373876,2017-06-08T17:31:04Z
10606248,TheDutchMan13,1330847,7,49373876,2017-06-08T17:31:05Z
10606250,TheDutchMan13,1330847,5,49373876,2017-06-08T17:31:05Z
10606256,TheDutchMan13,1330847,3,49373876,2017-06-08T17:31:06Z
10606262,TheDutchMan13,1330847,3,49373876,2017-06-08T17:31:06Z
10606266,TheDutchMan13,1330847,3,49373876,2017-06-08T17:31:07Z
10606274,TheDutchMan13,1330847,3,49373876,2017-06-08T17:31:09Z
10606306,TheDutchMan13,1330847,2,49373876,2017-06-08T17:31:13Z
10606321,TheDutchMan13,1330847,2,49373876,2017-06-08T17:31:16Z
10606330,TheDutchMan13,1330847,3,49373876,2017-06-08T17:31:17Z
10606337,TheDutchMan13,1330847,3,49373876,2017-06-08T17:31:18Z
10606344,TheDutchMan13,1330847,3,49373876,2017-06-08T17:31:19Z
10606375,DaveHansenTiger,7168,1,358927,2007-10-30T18:41:42Z
10606428,TheDutchMan13,1330847,3,49373876,2017-06-08T17:31:32Z
10606432,TheDutchMan13,1330847,3,49373876,2017-06-08T17:31:32Z
10606501,TheDutchMan13,1330847,2,49373876,2017-06-08T17:31:41Z
10606516,TheDutchMan13,1330847,3,49373876,2017-06-08T17:31:44Z
10606518,TheDutchMan13,1330847,3,49373876,2017-06-08T17:31:44Z
10606524,balrog-kun,20587,2,4248199,2010-03-27T17:04:43Z
10606585,Hartmut Holzgraefe,12448,2,4289469,2010-03-31T22:08:16Z
10606661,TheDutchMan13,1330847,3,49373876,2017-06-08T17:32:05Z
10606662,TheDutchMan13,1330847,3,49373876,2017-06-08T17:32:05Z
10606676,TheDutchMan13,1330847,3,49373876,2017-06-08T17:32:07Z
10606708,TheDutchMan13,1330847,3,49373876,2017-06-08T17:32:12Z
10606748,TheDutchMan13,1330847,3,49373876,2017-06-08T17:32:18Z
10606771,balrog-kun,20587,2,4248199,2010-03-27T17:05:22Z
10606789,TheDutchMan13,1330847,3,49373876,2017-06-08T17:32:24Z
10606814,TheDutchMan13,1330847,3,49373876,2017-06-08T17:32:28Z
10606833,TheDutchMan13,1330847,3,49373876,2017-06-08T17:32:31Z
10606849,TheDutchMan13,1330847,3,49373876,2017-06-08T17:32:33Z
10606859,TheDutchMan13,1330847,3,49373876,2017-06-08T17:32:35Z
10606863,TheDutchMan13,1330847,3,49373876,2017-06-08T17:32:35Z
10606874,TheDutchMan13,1330847,3,49373876,2017-06-08T17:32:37Z
10606889,TheDutchMan13,1330847,3,49373876,2017-06-08T17:32:39Z
10606905,Hartmut Holzgraefe,12448,3,4289469,2010-03-31T22:08:19Z
10606961,TheDutchMan13,1330847,3,49373876,2017-06-08T17:32:47Z
10606972,TheDutchMan13,1330847,3,49373876,2017-06-08T17:32:48Z
10606981,TheDutchMan13,1330847,3,49373876,2017-06-08T17:32:49Z
10606983,TheDutchMan13,1330847,3,49373876,2017-06-08T17:32:49Z
10606995,TheDutchMan13,1330847,3,49373876,2017-06-08T17:32:50Z
10607003,TheDutchMan13,1330847,3,49373876,2017-06-08T17:32:51Z
10607007,TheDutchMan13,1330847,3,49373876,2017-06-08T17:32:51Z
10607071,balrog-kun,20587,2,4248199,2010-03-27T17:06:05Z
10607105,balrog-kun,20587,2,4248199,2010-03-27T17:06:09Z
10607215,TheDutchMan13,1330847,3,49373876,2017-06-08T17:33:16Z
10607224,TheDutchMan13,1330847,3,49373876,2017-06-08T17:33:17Z
10607244,TheDutchMan13,1330847,2,49373876,2017-06-08T17:33:19Z
10607252,TheDutchMan13,1330847,3,49373876,2017-06-08T17:33:20Z
10607358,TheDutchMan13,1330847,3,49373876,2017-06-08T17:33:31Z
10607429,balrog-kun,20587,2,4248199,2010-03-27T17:06:53Z
10607432,balrog-kun,20587,2,4248199,2010-03-27T17:06:53Z
10607455,TheDutchMan13,1330847,3,49373876,2017-06-08T17:33:42Z
10607523,balrog-kun,20587,2,4248199,2010-03-27T17:07:04Z
10607539,TheDutchMan13,1330847,3,49373876,2017-06-08T17:33:53Z
10607551,TheDutchMan13,1330847,3,49373876,2017-06-08T17:33:54Z
10607554,TheDutchMan13,1330847,3,49373876,2017-06-08T17:33:54Z
10607555,TheDutchMan13,1330847,3,49373876,2017-06-08T17:33:55Z
10607593,TheDutchMan13,1330847,3,49373876,2017-06-08T17:33:59Z
10607594,TheDutchMan13,1330847,3,49373876,2017-06-08T17:33:59Z
10607612,TheDutchMan13,1330847,3,49373876,2017-06-08T17:34:01Z
10607614,TheDutchMan13,1330847,3,49373876,2017-06-08T17:34:01Z
10607667,Hartmut Holzgraefe,12448,3,4289469,2010-03-31T22:07:49Z
10607756,TheDutchMan13,1330847,3,49373876,2017-06-08T17:34:07Z
10607769,TheDutchMan13,1330847,6,49373876,2017-06-08T17:34:08Z
10607781,balrog-kun,20587,2,4248199,2010-03-27T17:07:23Z
10607782,TheDutchMan13,1330847,3,49373876,2017-06-08T17:34:09Z
10607838,TheDutchMan13,1330847,4,49373876,2017-06-08T17:34:15Z
10607895,TheDutchMan13,1330847,3,49373876,2017-06-08T17:34:22Z
10607992,TheDutchMan13,1330847,3,49373876,2017-06-08T17:34:31Z
10608013,TheDutchMan13,1330847,3,49373876,2017-06-08T17:34:34Z
10608041,TheDutchMan13,1330847,2,49373876,2017-06-08T17:34:37Z
10608072,TheDutchMan13,1330847,2,49373876,2017-06-08T17:34:38Z
10608210,TheDutchMan13,1330847,5,49373876,2017-06-08T17:34:49Z
10608265,TheDutchMan13,1330847,4,49373876,2017-06-08T17:34:55Z
10608266,TheDutchMan13,1330847,3,49373876,2017-06-08T17:34:55Z
10608267,TheDutchMan13,1330847,3,49373876,2017-06-08T17:34:56Z
10608302,dchiles,153669,3,20232306,2014-01-27T16:56:47Z
10608312,TheDutchMan13,1330847,3,49373876,2017-06-08T17:35:00Z
10608331,TheDutchMan13,1330847,3,49373876,2017-06-08T17:35:02Z
10608336,TheDutchMan13,1330847,4,49373876,2017-06-08T17:35:02Z
10608338,TheDutchMan13,1330847,3,49373876,2017-06-08T17:35:03Z
10608339,TheDutchMan13,1330847,3,49373876,2017-06-08T17:35:03Z
10608342,TheDutchMan13,1330847,3,49373876,2017-06-08T17:35:03Z
10608343,balrog-kun,20587,2,4248199,2010-03-27T17:08:15Z
10608377,TheDutchMan13,1330847,3,49373876,2017-06-08T17:35:07Z
10608430,TheDutchMan13,1330847,3,49373876,2017-06-08T17:35:13Z
10608437,TheDutchMan13,1330847,2,49373876,2017-06-08T17:35:14Z
10608468,TheDutchMan13,1330847,3,49373876,2017-06-08T17:35:18Z
10608493,TheDutchMan13,1330847,3,49373876,2017-06-08T17:35:21Z
10608504,TheDutchMan13,1330847,2,49373876,2017-06-08T17:35:22Z
10608542,dchiles,153669,3,20232306,2014-01-27T16:56:52Z
10608543,TheDutchMan13,1330847,3,49373876,2017-06-08T17:35:27Z
10608550,TheDutchMan13,1330847,4,49373876,2017-06-08T17:35:28Z
10608633,TheDutchMan13,1330847,3,49373876,2017-06-08T17:35:31Z
10608684,TheDutchMan13,1330847,3,49373876,2017-06-08T17:35:38Z
10608685,TheDutchMan13,1330847,4,49373876,2017-06-08T17:35:38Z
10608712,balrog-kun,20587,2,4248199,2010-03-27T17:08:52Z
10608713,balrog-kun,20587,2,4248199,2010-03-27T17:08:52Z
10608714,TheDutchMan13,1330847,3,49373876,2017-06-08T17:35:42Z
10608804,TheDutchMan13,1330847,3,49373876,2017-06-08T17:35:51Z
10608807,DaveHansenTiger,7168,1,358927,2007-10-30T19:09:24Z
10608810,TheDutchMan13,1330847,4,49373876,2017-06-08T17:35:52Z
10608831,TheDutchMan13,1330847,2,49373876,2017-06-08T17:35:54Z
10608841,TheDutchMan13,1330847,4,49373876,2017-06-08T17:35:55Z
10608845,TheDutchMan13,1330847,3,49373876,2017-06-08T17:35:56Z
10608887,TheDutchMan13,1330847,3,49373876,2017-06-08T17:35:58Z
10608893,balrog-kun,20587,2,4248199,2010-03-27T17:09:10Z
10608894,TheDutchMan13,1330847,5,49373876,2017-06-08T17:35:59Z
10608903,TheDutchMan13,1330847,3,49373876,2017-06-08T17:36:00Z
10608921,TheDutchMan13,1330847,3,49373876,2017-06-08T17:36:02Z
10608923,TheDutchMan13,1330847,3,49373876,2017-06-08T17:36:02Z
10608939,TheDutchMan13,1330847,2,49373876,2017-06-08T17:36:04Z
10609003,TheDutchMan13,1330847,4,49373876,2017-06-08T17:36:11Z
10609004,TheDutchMan13,1330847,4,49373876,2017-06-08T17:36:11Z
10609015,TheDutchMan13,1330847,3,49373876,2017-06-08T17:36:13Z
10609029,TheDutchMan13,1330847,7,49373876,2017-06-08T17:36:15Z
10609071,TheDutchMan13,1330847,3,49373876,2017-06-08T17:36:20Z
10609099,TheDutchMan13,1330847,3,49373876,2017-06-08T17:36:24Z
10609105,TheDutchMan13,1330847,3,49373876,2017-06-08T17:36:25Z
10609162,TheDutchMan13,1330847,3,49373876,2017-06-08T17:36:32Z
10609167,TheDutchMan13,1330847,3,49373876,2017-06-08T17:36:32Z
10609172,TheDutchMan13,1330847,6,49373876,2017-06-08T17:36:33Z
10609189,TheDutchMan13,1330847,3,49373876,2017-06-08T17:36:34Z
10609208,TheDutchMan13,1330847,4,49373876,2017-06-08T17:36:37Z
10609227,TheDutchMan13,1330847,3,49373876,2017-06-08T17:36:39Z
10609302,TheDutchMan13,1330847,3,49373876,2017-06-08T17:36:47Z
10609310,TheDutchMan13,1330847,4,49373876,2017-06-08T17:36:48Z
10609344,TheDutchMan13,1330847,5,49373876,2017-06-08T17:36:52Z
10609366,TheDutchMan13,1330847,3,49373876,2017-06-08T17:36:54Z
10609371,balrog-kun,20587,2,4248199,2010-03-27T17:10:27Z
10609402,TheDutchMan13,1330847,3,49373876,2017-06-08T17:36:57Z
10609433,TheDutchMan13,1330847,2,49373876,2017-06-08T17:37:00Z
10609530,TheDutchMan13,1330847,5,49373876,2017-06-08T17:37:08Z
10609570,TheDutchMan13,1330847,3,49373876,2017-06-08T17:37:13Z
10609589,balrog-kun,20587,2,4248199,2010-03-27T17:10:52Z
10609590,TheDutchMan13,1330847,3,49373876,2017-06-08T17:37:15Z
10609591,TheDutchMan13,1330847,3,49373876,2017-06-08T17:37:15Z
10609678,TheDutchMan13,1330847,3,49373876,2017-06-08T17:37:26Z
10609697,TheDutchMan13,1330847,3,49373876,2017-06-08T17:37:30Z
10609701,TheDutchMan13,1330847,3,49373876,2017-06-08T17:37:30Z
10609792,TheDutchMan13,1330847,2,49373876,2017-06-08T17:37:38Z
10609797,balrog-kun,20587,2,4248199,2010-03-27T17:11:15Z
10609843,TheDutchMan13,1330847,3,49373876,2017-06-08T17:37:44Z
10609879,TheDutchMan13,1330847,3,49373876,2017-06-08T17:37:49Z
10609881,TheDutchMan13,1330847,3,49373876,2017-06-08T17:37:49Z
10609886,balrog-kun,20587,2,4248199,2010-03-27T17:11:27Z
10609890,TheDutchMan13,1330847,3,49373876,2017-06-08T17:37:51Z
10609905,TheDutchMan13,1330847,2,49373876,2017-06-08T17:37:53Z
10609931,TheDutchMan13,1330847,3,49373876,2017-06-08T17:37:57Z
10609935,TheDutchMan13,1330847,4,49373876,2017-06-08T17:37:58Z
10609936,TheDutchMan13,1330847,5,49373876,2017-06-08T17:37:58Z
10609968,TheDutchMan13,1330847,4,49373876,2017-06-08T17:38:01Z
10609972,TheDutchMan13,1330847,4,49373876,2017-06-08T17:38:02Z
10609975,TheDutchMan13,1330847,3,49373876,2017-06-08T17:38:02Z
10609991,balrog-kun,20587,2,4248199,2010-03-27T17:11:42Z
10609996,TheDutchMan13,1330847,3,49373876,2017-06-08T17:38:05Z
10610002,TheDutchMan13,1330847,3,49373876,2017-06-08T17:38:05Z
10610012,TheDutchMan13,1330847,3,49373876,2017-06-08T17:38:06Z
10610041,TheDutchMan13,1330847,3,49373876,2017-06-08T17:38:11Z
10610049,TheDutchMan13,1330847,5,49373876,2017-06-08T17:38:12Z
10610050,TheDutchMan13,1330847,6,49373876,2017-06-08T17:38:12Z
10610056,TheDutchMan13,1330847,3,49373876,2017-06-08T17:38:13Z
10610062,TheDutchMan13,1330847,3,49373876,2017-06-08T17:38:14Z
10610081,TheDutchMan13,1330847,3,49373876,2017-06-08T17:38:15Z
10610110,TheDutchMan13,1330847,2,49373876,2017-06-08T17:38:17Z
10610139,TheDutchMan13,1330847,3,49373876,2017-06-08T17:38:20Z
10610172,TheDutchMan13,1330847,3,49373876,2017-06-08T17:38:23Z
10610187,balrog-kun,20587,2,4248199,2010-03-27T17:12:04Z
10610193,TheDutchMan13,1330847,3,49373876,2017-06-08T17:38:26Z
10610195,TheDutchMan13,1330847,2,49373876,2017-06-08T17:38:26Z
10610213,TheDutchMan13,1330847,3,49373876,2017-06-08T17:38:28Z
10610220,TheDutchMan13,1330847,4,49373876,2017-06-08T17:38:28Z
25155316,Rudolf Mayer,1249205,3,21091240,2014-03-13T22:56:18Z
25155350,happy5214,199837,12,27110045,2014-11-29T12:38:59Z
33073351,happy5214,199837,10,26778214,2014-11-14T14:33:06Z
33073352,Hartmut Holzgraefe,12448,2,4289469,2010-03-31T22:08:37Z
33073353,LukeSkydragon,5201796,3,45540787,2017-01-27T03:43:56Z
33073590,happy5214,199837,3,26778214,2014-11-14T14:33:07Z
33164088,happy5214,199837,6,26778214,2014-11-14T14:33:08Z
34369436,NE2,207745,3,13339919,2012-10-02T20:43:31Z
34369531,NE2,207745,2,13339919,2012-10-02T20:44:13Z
34370239,NE2,207745,5,13474436,2012-10-13T03:46:02Z
34401903,TheDutchMan13,1330847,5,49373876,2017-06-08T17:38:49Z
34401904,TheDutchMan13,1330847,5,49373876,2017-06-08T17:38:49Z
34401905,NE2,207745,4,13474436,2012-10-13T03:46:03Z
34401906,TheDutchMan13,1330847,5,49373876,2017-06-08T17:38:49Z
34401907,TheDutchMan13,1330847,12,49373876,2017-06-08T17:38:49Z
34401922,TheDutchMan13,1330847,7,49373876,2017-06-08T17:38:50Z
41375054,TheDutchMan13,1330847,4,49373876,2017-06-08T17:38:57Z
41375056,TheDutchMan13,1330847,5,49373876,2017-06-08T17:38:57Z
41375112,maxerickson,360392,12,32564330,2015-07-11T13:26:05Z
41375116,n76,318696,10,20189951,2014-01-25T08:57:33Z
41375138,maxerickson,360392,11,32564352,2015-07-11T13:27:03Z
41375140,n76,318696,13,20189951,2014-01-25T08:57:22Z
41375187,TheDutchMan13,1330847,6,49373876,2017-06-08T17:38:57Z
41375189,TheDutchMan13,1330847,9,49373876,2017-06-08T17:38:58Z
48081051,n76,318696,8,20189951,2014-01-25T08:57:54Z
48082193,n76,318696,9,20189951,2014-01-25T08:57:55Z
48082195,maxerickson,360392,9,32564330,2015-07-11T13:26:05Z
48082196,maxerickson,360392,9,32564352,2015-07-11T13:27:03Z
48082197,n76,318696,8,20189951,2014-01-25T08:57:37Z
48082997,n76,318696,9,20189951,2014-01-25T08:57:25Z
62094830,DanHomerick,160138,1,5005032,2010-06-16T23:02:21Z
62094841,DanHomerick,160138,1,5005032,2010-06-16T23:02:29Z
75927494,nmixter,55774,2,22282286,2014-05-12T01:31:27Z
75927527,bdiscoe,402624,3,42851039,2016-10-13T08:26:17Z
75928052,bdiscoe,402624,3,42851039,2016-10-13T08:26:25Z
80575406,nmixter,55774,1,5976024,2010-10-07T08:19:22Z
80678554,WorstFixer,678132,2,11582737,2012-05-13T08:24:29Z
80678561,malenki,39504,3,22920297,2014-06-14T06:08:56Z
80678630,WorstFixer,678132,2,11582737,2012-05-13T08:24:36Z
80678778,malenki,39504,3,22920297,2014-06-14T06:09:05Z
80678844,WorstFixer,678132,2,11582737,2012-05-13T08:25:11Z
80678890,WorstFixer,678132,2,11582737,2012-05-13T08:25:22Z
80678965,WorstFixer,678132,2,11582737,2012-05-13T08:25:47Z
80678981,WorstFixer,678132,2,11582737,2012-05-13T08:25:52Z
80679007,WorstFixer,678132,2,11582737,2012-05-13T08:26:00Z
80679020,WorstFixer,678132,2,11582737,2012-05-13T08:26:05Z
80679146,Eureka gold,532783,2,9545188,2011-10-13T09:06:59Z
80679151,WorstFixer,678132,2,11582737,2012-05-13T08:26:34Z
80679152,WorstFixer,678132,2,11582737,2012-05-13T08:26:34Z
80679160,WorstFixer,678132,2,11582737,2012-05-13T08:26:36Z
80679185,WorstFixer,678132,2,11582737,2012-05-13T08:26:42Z
80679197,WorstFixer,678132,2,11582737,2012-05-13T08:26:48Z
80679274,WorstFixer,678132,2,11582737,2012-05-13T08:27:09Z
80679294,malenki,39504,3,22920297,2014-06-14T06:09:54Z
80679315,WorstFixer,678132,2,11582737,2012-05-13T08:27:23Z
80679344,WorstFixer,678132,2,11582737,2012-05-13T08:27:33Z
80679608,WorstFixer,678132,2,11582737,2012-05-13T08:28:18Z
80679635,WorstFixer,678132,2,11582737,2012-05-13T08:28:26Z
80679658,malenki,39504,3,22920297,2014-06-14T06:10:18Z
80690869,nmixter,55774,1,5983461,2010-10-08T08:02:56Z
80691873,nmixter,55774,2,7057920,2011-01-23T05:51:05Z
80696757,nmixter,55774,1,5983445,2010-10-08T08:25:57Z
80697016,nmixter,55774,1,5983445,2010-10-08T08:26:18Z
80699865,nmixter,55774,1,5983445,2010-10-08T08:34:46Z
80699944,dchiles,153669,2,20271398,2014-01-29T19:46:10Z
80700091,nmixter,55774,3,22282286,2014-05-12T01:30:13Z
80700253,nmixter,55774,2,22282286,2014-05-12T01:29:49Z
80700637,Eureka gold,532783,4,9545188,2011-10-13T09:02:22Z
80702147,jumbanho,38487,4,10317164,2012-01-06T23:41:00Z
80702151,nmixter,55774,2,7057920,2011-01-23T05:51:13Z
80702384,LukeSkydragon,5201796,4,45532528,2017-01-26T22:19:11Z
128573817,nmixter,55774,1,9189638,2011-09-02T01:22:47Z
128573818,nmixter,55774,1,9189638,2011-09-02T01:22:47Z
128573828,nmixter,55774,1,9189638,2011-09-02T01:22:51Z
128573830,nmixter,55774,1,9189638,2011-09-02T01:22:51Z
128573832,nmixter,55774,1,9189638,2011-09-02T01:22:51Z
128573857,nmixter,55774,1,9189638,2011-09-02T01:23:04Z
128573881,nmixter,55774,1,9189638,2011-09-02T01:23:06Z
128573895,nmixter,55774,1,9189638,2011-09-02T01:23:08Z
128573919,nmixter,55774,1,9189638,2011-09-02T01:23:15Z
133339900,nmixter,55774,1,9560546,2011-10-15T04:51:02Z
133339902,nmixter,55774,1,9560546,2011-10-15T04:51:02Z
133339905,nmixter,55774,1,9560546,2011-10-15T04:51:03Z
133339908,nmixter,55774,1,9560546,2011-10-15T04:51:03Z
133339937,nmixter,55774,1,9560546,2011-10-15T04:51:11Z
133344406,Eureka gold,532783,1,9560852,2011-10-15T07:16:39Z
133344408,TheDutchMan13,1330847,4,49373876,2017-06-08T17:39:21Z
133344465,eric22,160949,2,44193029,2016-12-05T21:27:58Z
133344507,Eureka gold,532783,1,9560852,2011-10-15T07:17:28Z
133344531,eric22,160949,2,44193029,2016-12-05T21:27:56Z
133344539,xybot,70696,2,9565512,2011-10-15T17:39:02Z
133344593,Eureka gold,532783,1,9560852,2011-10-15T07:18:08Z
133344648,Eureka gold,532783,1,9560852,2011-10-15T07:18:21Z
133344652,Eureka gold,532783,1,9560852,2011-10-15T07:18:22Z
133344684,Eureka gold,532783,1,9560852,2011-10-15T07:18:47Z
133344695,Eureka gold,532783,1,9560852,2011-10-15T07:18:52Z
133344706,Eureka gold,532783,1,9560852,2011-10-15T07:18:56Z
133344764,Eureka gold,532783,1,9560852,2011-10-15T07:19:27Z
133344783,Eureka gold,532783,1,9560852,2011-10-15T07:19:36Z
133344964,Eureka gold,532783,1,9560852,2011-10-15T07:20:23Z
133345047,Eureka gold,532783,1,9560852,2011-10-15T07:21:06Z
133345094,Eureka gold,532783,1,9560852,2011-10-15T07:21:26Z
133345227,Eureka gold,532783,1,9560852,2011-10-15T07:22:26Z
133345279,Eureka gold,532783,1,9560852,2011-10-15T07:22:40Z
133345285,Rudolf Mayer,1249205,2,20876850,2014-03-02T23:11:09Z
133345306,Eureka gold,532783,1,9560852,2011-10-15T07:22:52Z
133345338,Eureka gold,532783,1,9560852,2011-10-15T07:23:09Z
133345604,xybot,70696,2,9565512,2011-10-15T17:41:40Z
133345746,Eureka gold,532783,1,9560852,2011-10-15T07:26:06Z
133345778,Eureka gold,532783,1,9560852,2011-10-15T07:26:20Z
133345793,Eureka gold,532783,1,9560852,2011-10-15T07:26:34Z
133345815,Eureka gold,532783,1,9560852,2011-10-15T07:26:45Z
133345832,Eureka gold,532783,1,9560852,2011-10-15T07:27:01Z
133345903,Eureka gold,532783,1,9560852,2011-10-15T07:27:34Z
133346076,Eureka gold,532783,1,9560852,2011-10-15T07:28:57Z
133346105,RichRico,2219338,2,49110504,2017-05-30T17:40:42Z
133346298,Eureka gold,532783,1,9560852,2011-10-15T07:30:41Z
133346396,Eureka gold,532783,1,9560852,2011-10-15T07:31:13Z
133346408,Eureka gold,532783,1,9560852,2011-10-15T07:31:18Z
133346412,Eureka gold,532783,1,9560852,2011-10-15T07:31:18Z
133346445,xybot,70696,2,9565512,2011-10-15T17:43:14Z
133346561,Eureka gold,532783,1,9560852,2011-10-15T07:32:42Z
133346885,Eureka gold,532783,1,9560852,2011-10-15T07:41:46Z
133346946,Eureka gold,532783,1,9560852,2011-10-15T07:42:09Z
133346957,Eureka gold,532783,1,9560852,2011-10-15T07:42:14Z
133346959,Eureka gold,532783,1,9560852,2011-10-15T07:42:14Z
133347027,Eureka gold,532783,1,9560852,2011-10-15T07:42:39Z
133347222,Eureka gold,532783,1,9560852,2011-10-15T07:43:53Z
133347655,Rudolf Mayer,1249205,2,20876850,2014-03-02T23:11:09Z
133347771,Eureka gold,532783,1,9560852,2011-10-15T07:48:27Z
133347899,Eureka gold,532783,1,9560852,2011-10-15T07:49:33Z
133347924,Eureka gold,532783,1,9560852,2011-10-15T07:49:45Z
133348110,Eureka gold,532783,1,9560852,2011-10-15T07:51:38Z
133348280,nmixter,55774,2,22282286,2014-05-12T01:34:31Z
133348303,Eureka gold,532783,1,9560852,2011-10-15T07:53:14Z
153662871,zephyr,121241,3,13175781,2012-09-19T20:48:31Z
185564632,TheDutchMan13,1330847,2,49373876,2017-06-08T17:39:46Z
185564638,TheDutchMan13,1330847,2,49373876,2017-06-08T17:39:47Z
185564639,TheDutchMan13,1330847,2,49373876,2017-06-08T17:39:47Z
185564640,TheDutchMan13,1330847,2,49373876,2017-06-08T17:39:47Z
185564645,TheDutchMan13,1330847,2,49373876,2017-06-08T17:39:48Z
185564657,TheDutchMan13,1330847,3,49373876,2017-06-08T17:39:50Z
185564658,TheDutchMan13,1330847,4,49373876,2017-06-08T17:39:50Z
185564667,Field Enterprise,1734334,2,46285131,2017-02-21T19:51:14Z
185564668,dannykath,2226712,3,31692491,2015-06-03T13:58:46Z
185564677,Field Enterprise,1734334,3,46285131,2017-02-21T19:51:14Z
185564681,Field Enterprise,1734334,2,46285131,2017-02-21T19:51:14Z
185564684,NE2,207745,1,13474436,2012-10-13T03:44:22Z
185564685,Dami_Tn,2012449,2,26784124,2014-11-14T19:06:27Z
185564686,NE2,207745,1,13474436,2012-10-13T03:44:23Z
185564687,Field Enterprise,1734334,3,46285131,2017-02-21T19:51:14Z
185564765,calfarome,2511706,3,49141942,2017-05-31T17:18:25Z
258650846,dchiles,153669,1,20232306,2014-01-27T16:56:40Z
258650847,dchiles,153669,1,20232306,2014-01-27T16:56:40Z
258650848,dchiles,153669,1,20232306,2014-01-27T16:56:40Z
258650849,dchiles,153669,1,20232306,2014-01-27T16:56:40Z
258650850,dchiles,153669,1,20232306,2014-01-27T16:56:40Z
258650851,dchiles,153669,1,20232306,2014-01-27T16:56:40Z
258650852,dchiles,153669,1,20232306,2014-01-27T16:56:40Z
258650853,TheDutchMan13,1330847,2,49373876,2017-06-08T17:40:06Z
258650854,TheDutchMan13,1330847,2,49373876,2017-06-08T17:40:06Z
258650855,TheDutchMan13,1330847,2,49373876,2017-06-08T17:40:06Z
258650856,TheDutchMan13,1330847,2,49373876,2017-06-08T17:40:06Z
258650857,TheDutchMan13,1330847,2,49373876,2017-06-08T17:40:07Z
258650858,TheDutchMan13,1330847,2,49373876,2017-06-08T17:40:07Z
258650859,TheDutchMan13,1330847,2,49373876,2017-06-08T17:40:07Z
258650860,TheDutchMan13,1330847,2,49373876,2017-06-08T17:40:07Z
258650861,TheDutchMan13,1330847,2,49373876,2017-06-08T17:40:07Z
258650862,TheDutchMan13,1330847,4,49373876,2017-06-08T17:40:08Z
258650863,dchiles,153669,1,20232306,2014-01-27T16:56:42Z
258650864,dchiles,153669,1,20232306,2014-01-27T16:56:42Z
258650865,dchiles,153669,1,20232306,2014-01-27T16:56:42Z
258650866,TheDutchMan13,1330847,2,49373876,2017-06-08T17:40:08Z
258650867,TheDutchMan13,1330847,2,49373876,2017-06-08T17:40:08Z
258650868,TheDutchMan13,1330847,2,49373876,2017-06-08T17:40:08Z
258650869,TheDutchMan13,1330847,3,49373876,2017-06-08T17:40:08Z
258650870,dchiles,153669,1,20232306,2014-01-27T16:56:43Z
258650871,dchiles,153669,1,20232306,2014-01-27T16:56:43Z
258650872,dchiles,153669,1,20232306,2014-01-27T16:56:43Z
258650873,dchiles,153669,1,20232306,2014-01-27T16:56:43Z
258650874,dchiles,153669,1,20232306,2014-01-27T16:56:43Z
258650875,dchiles,153669,1,20232306,2014-01-27T16:56:43Z
258650876,dchiles,153669,1,20232306,2014-01-27T16:56:44Z
258650877,dchiles,153669,1,20232306,2014-01-27T16:56:44Z
258650878,dchiles,153669,1,20232306,2014-01-27T16:56:44Z
258650879,dchiles,153669,1,20232306,2014-01-27T16:56:44Z
258650880,dchiles,153669,1,20232306,2014-01-27T16:56:44Z
258650881,dchiles,153669,1,20232306,2014-01-27T16:56:44Z
258650882,dchiles,153669,1,20232306,2014-01-27T16:56:44Z
258650883,dchiles,153669,1,20232306,2014-01-27T16:56:44Z
258650884,dchiles,153669,1,20232306,2014-01-27T16:56:44Z
258650885,dchiles,153669,1,20232306,2014-01-27T16:56:44Z
258650886,dchiles,153669,1,20232306,2014-01-27T16:56:44Z
258650887,dchiles,153669,1,20232306,2014-01-27T16:56:45Z
258650888,dchiles,153669,1,20232306,2014-01-27T16:56:45Z
258650889,dchiles,153669,1,20232306,2014-01-27T16:56:45Z
258650890,dchiles,153669,1,20232306,2014-01-27T16:56:45Z
258650891,dchiles,153669,1,20232306,2014-01-27T16:56:45Z
258650892,TheDutchMan13,1330847,2,49373876,2017-06-08T17:40:09Z
258650894,TheDutchMan13,1330847,2,49373876,2017-06-08T17:40:09Z
258650895,TheDutchMan13,1330847,2,49373876,2017-06-08T17:40:09Z
258650896,TheDutchMan13,1330847,2,49373876,2017-06-08T17:40:09Z
258650897,TheDutchMan13,1330847,2,49373876,2017-06-08T17:40:09Z
258650898,TheDutchMan13,1330847,2,49373876,2017-06-08T17:40:10Z
258650899,TheDutchMan13,1330847,2,49373876,2017-06-08T17:40:10Z
258650900,TheDutchMan13,1330847,2,49373876,2017-06-08T17:40:10Z
258650901,TheDutchMan13,1330847,2,49373876,2017-06-08T17:40:10Z
258650902,TheDutchMan13,1330847,2,49373876,2017-06-08T17:40:10Z
